code,num
C1072,688.506306558852
C1128,1163.098749966637
C1456,572.3961710710404
C1840,577.7421983829163
C1332,1089.3844349472324
C1563,1576.2904934176609
C1794,986.2477247732587
C1640,447.5125679918633
C1377,337.90751388009323
C2072,310.70078830104603
C1472,442.8388604280887
C1006,190.35871190064998
C1083,444.2086407464334
C1311,519.0094706818408
C2676,321.0664341804205
C2318,459.0112976606365
C1603,545.2641278009656
C2523,402.60384126590685
C2177,103.04632105821167
C2411,713.5480549783783
C2033,265.0710435844352
C1604,420.78770715816927
C2535,443.0226858448568
C1040,464.05392988973574
C2417,419.39326356430104
C1812,149.5149871140502
C2253,204.3425218835615
C1294,480.5037916860437
C1772,478.92846639666624
C2646,431.2576851916442
C1152,936.5661397404133
C2423,212.29197095785705
C1844,520.0023321553168
C1318,489.58875278833625
C1729,159.27770588804393
C1602,395.4116267811419
C1239,443.4924728484599
C1721,552.98196877664
C1902,782.0404046438912
C1855,286.63041840320085
C2600,509.34577868855115
C1071,411.2344853802498
C2295,335.89131144429064
C1621,589.3938778229623
C1852,1020.899657192885
C2555,1115.9615688877118
C1297,498.19826814472
C2323,575.4763741694302
C2215,431.9153675020548
C2112,329.9261891947117
C1830,732.214642264304
C2602,342.3982589009662
C2608,977.1225436696559
C1215,620.279553906481
C2369,551.4306205704561
C1158,272.7630668153037
C1887,526.9547043200823
C1189,301.85736315522036
C1637,444.1823846873471
C1225,226.31464351065893
C2374,389.5002811633523
C2397,552.2987848722465
C1105,908.8772265569949
C1782,413.1691480075141
C1629,251.91821147264272
C1708,324.12298411471323
C2144,552.5913744160229
C1617,885.0682467363447
C1149,531.4320071973807
C1323,460.21121846162305
C1064,697.2030847880758
C1019,271.5110590034203
C2269,582.9498274549281
C1416,822.7716649178045
C1250,923.1268460176963
C1741,482.7472366814374
C1016,628.2839433749787
C2675,869.1247426758782
C2436,627.6510467168526
C2039,810.7362529527471
C1253,665.7758615020723
C2028,1128.5321788645956
C1166,259.3313277808494
C1135,290.50589084721247
C1216,339.22623670010984
C1593,231.19181955977876
C1826,170.2330610652963
C1827,310.600423285317
C1564,355.86606653147186
C1495,923.7661344456537
C2653,767.4249377124597
C1392,587.1786771277576
C2128,357.08070683125015
C1282,555.3760860877329
C1521,1164.4083205681661
C2076,1032.640738251124
C1060,652.4943994141768
C2473,1065.3295489834236
C2557,700.7912507166039
C1835,806.3008302442367
C2224,673.1323117319214
C2222,348.7375093798555
C2430,821.5608864842276
C2497,694.9807817015336
C1494,984.6010252496534
C1457,577.183651798643
C1525,1087.6215302770377
C1712,548.0297662264016
C2267,933.5532114851388
C1623,269.14019514444794
C2131,666.6544183673228
C2691,1097.5505061857666
C1147,942.7611096044369
C1692,971.8905674298345
C1570,778.8071499705163
C1474,243.67060488038805
C1633,133.51070347788107
C2113,582.4255207729922
C2175,952.3469918275528
C2303,1280.3469251278325
C2547,607.3398937408504
C2292,735.3237615927641
C1496,778.2545769427367
C1289,409.49363323251816
C1849,827.8161602148275
C1003,192.81986827295475
C2268,416.66332108329516
C2551,550.0523851125253
C2688,165.4911218048077
C1030,24.85631344140099
C1327,70.07565160448598
C2451,712.8797746108794
C1749,499.47264911657817
C1349,191.31208451953535
C2043,214.75298463727927
C1229,174.77639773365576
C2363,407.920053858154
C1414,476.88657601440565
C2174,344.047747741906
C2091,98.12366241377936
C2335,335.32170101823806
C1841,51.9935007043081
C2404,113.60348976062747
C1683,224.3346949509152
C1038,207.877741690691
C2456,250.17096369516162
C1266,399.4566700142526
C2152,40.0
C1267,266.49857961807623
C2189,188.54168753226588
