code,num
C1072,683.6452152194224
C1128,1179.9453274734394
C1456,560.3990093534821
C1840,583.5153544629239
C1332,1094.0298172284972
C1563,1593.017390813631
C1794,985.3096123135801
C1640,449.4083525781444
C1377,335.3987551314091
C2072,308.4509045171137
C1472,440.0153046478048
C1006,164.0300389975142
C1083,436.4321053281798
C1311,516.3409541135256
C2676,311.41862632698576
C2318,446.68427891978854
C1603,548.0511205045085
C2523,401.2143539558285
C2177,99.03220468688738
C2411,709.6915864046126
C2033,262.1798435796571
C1604,407.09385131095587
C2535,423.5593437449131
C1040,454.2220327189866
C2417,402.59176391196934
C1812,147.37942487571794
C2253,197.54086024046902
C1294,470.811104691558
C1772,483.47330375309156
C2646,419.94951994139296
C1152,924.4979638695328
C2423,204.6411786764942
C1844,518.4204417461966
C1318,483.76307595751746
C1729,164.9867847121673
C1602,397.5562673041727
C1239,442.63959065655837
C1721,534.9919356826078
C1902,772.4558045085158
C1855,269.4507022854158
C2600,508.68813498509735
C1071,396.79720617041346
C2295,318.19562168612964
C1621,585.2432325634761
C1852,1030.1456235865417
C2555,1125.0823545265343
C1297,498.66329935995
C2323,576.2688759128339
C2215,424.6352755930493
C2112,320.49041317878687
C1830,729.5434093837713
C2602,337.681904966345
C2608,993.8069498386154
C1215,616.566030379675
C2369,544.7223764860503
C1158,261.2082339853617
C1887,511.741807059603
C1189,294.2340396886044
C1637,437.55379238927617
C1225,223.24513623879042
C2374,385.38613568468844
C2397,548.2903200139714
C1105,919.2621463783064
C1782,411.21381878253004
C1629,249.6453416667526
C1708,321.583516313343
C2144,540.5875589295738
C1617,905.451673544055
C1149,531.7762100276209
C1323,456.61046541217
C1064,689.8987354606675
C1019,261.93729477733666
C2269,584.6621155824031
C1416,830.5684262793735
C1250,946.7131524867979
C1741,487.66930273863335
C1016,639.9274833854178
C2675,919.2301481593463
C2436,636.1998886225151
C2039,826.4670018230619
C1253,675.110210195632
C2028,1145.7376737154832
C1166,239.8942496231593
C1135,277.6831924970171
C1216,331.43946100362626
C1593,224.10073051783385
C1826,145.91757833773704
C1827,288.38898853024324
C1564,356.25621281576895
C1495,939.0136460794307
C2653,767.4385974654525
C1392,583.116336224754
C2128,355.00188351425834
C1282,544.1437840015009
C1521,1187.138607177347
C2076,1037.0649697799197
C1060,647.4941671337809
C2473,1096.9318292192272
C2557,683.2838862177077
C1835,792.9910039816807
C2224,656.5267504223095
C2222,341.4172930045102
C2430,810.1313480613726
C2497,677.4454157413757
C1494,1020.6483052160096
C1457,562.5837993423515
C1525,1096.9789267653673
C1712,538.6770340794808
C2267,925.81419562195
C1623,259.44582590292686
C2131,653.0536880278707
C2691,1104.8519389738194
C1147,966.3737661919661
C1692,974.0776112781035
C1570,760.3798669721084
C1474,242.3762471311171
C1633,116.04961593601223
C2113,559.2021976540491
C2175,945.2878568931168
C2303,1314.7579343635284
C2547,604.8732520782313
C2292,740.9424952995145
C1496,770.086702933036
C1289,402.7917397817631
C1849,835.5809023669686
C1003,200.2799759365936
C2268,412.9190197694604
C2551,550.9482815452727
C2688,177.48316393433117
C1030,31.89484334974289
C1327,79.80233964657896
C2451,704.0418088492431
C1749,503.0362749963949
C1349,192.4907675446913
C2043,225.7338508346168
C1229,174.73955439546023
C2363,404.3918504040317
C1414,476.30309156341997
C2174,337.0060869198668
C2091,93.41487163833158
C2335,435.2690027993606
C1841,58.12325268886495
C2404,121.19061572816454
C1683,237.841197409209
C1038,201.53790832023796
C2456,227.9641491604751
C1266,382.9829190417634
C2152,40.0
C1267,256.32322028065346
C2189,155.50269702767832
