code,num
C1072,683.6544850895868
C1128,1179.9359500004691
C1456,560.4145595254618
C1840,583.5152377962729
C1332,1094.0237139051715
C1563,1592.998105211297
C1794,985.3031280823449
C1640,449.3470453712098
C1377,335.3418428330985
C2072,308.43822849166213
C1472,439.9986279810243
C1006,165.30820438527687
C1083,436.4303492474266
C1311,516.3160885631971
C2676,309.792771868698
C2318,446.67671979372653
C1603,548.0487064328788
C2523,401.21241399995114
C2177,99.22820661214296
C2411,709.6918284388577
C2033,260.9392540546225
C1604,407.0820585638919
C2535,423.5626385426992
C1040,454.2209928208804
C2417,402.59736907524064
C1812,146.76972849289106
C2253,197.97739509512462
C1294,470.80999152280765
C1772,483.4869437141048
C2646,419.96214550625905
C1152,924.4986703958901
C2423,204.63491300745758
C1844,518.4061077312105
C1318,483.75861490112425
C1729,165.24367897235913
C1602,397.5415724061802
C1239,442.63424953038714
C1721,534.9979150856748
C1902,772.4577352046409
C1855,269.4512128998673
C2600,508.6930701534009
C1071,396.79489216817564
C2295,318.1961058745918
C1621,585.234046112799
C1852,1030.201880348967
C2555,1125.0816605742073
C1297,498.67122432355836
C2323,576.2731727184099
C2215,424.63478700181247
C2112,320.4984442660702
C1830,729.5536417110757
C2602,337.67470995752865
C2608,993.8183276608345
C1215,616.5492900222043
C2369,544.7167749129017
C1158,261.22035635198466
C1887,511.74241496738154
C1189,294.23394238894195
C1637,437.5605118783347
C1225,223.243572463673
C2374,385.39126498820747
C2397,548.2822736241577
C1105,919.2460734299726
C1782,411.20089498221944
C1629,249.64162519050788
C1708,321.5847235942882
C2144,540.5696288050481
C1617,905.4509658089638
C1149,531.7936685060182
C1323,456.6226287726462
C1064,689.8953402461339
C1019,261.9364937614989
C2269,584.6513487287278
C1416,830.5525198517488
C1250,946.7076300832223
C1741,487.6655295176058
C1016,639.9277110064285
C2675,919.26201502375
C2436,636.1235036319275
C2039,826.4580315136833
C1253,675.1086190775914
C2028,1145.7585432975368
C1166,239.89485117869208
C1135,277.6823473697923
C1216,331.44087819368684
C1593,199.68152367249735
C1826,145.92681208627212
C1827,288.389642216273
C1564,356.24549771120013
C1495,938.995777909864
C2653,767.462817008292
C1392,583.1040429504237
C2128,355.00086141849164
C1282,544.1513781722174
C1521,1187.1371107038326
C2076,1037.063130983832
C1060,647.4964515052989
C2473,1096.9373706014392
C2557,683.2908383652981
C1835,792.9675263640663
C2224,656.5277461043067
C2222,341.4129212200573
C2430,810.1366306341018
C2497,677.4749078877725
C1494,1020.6528874990166
C1457,562.5862971956345
C1525,1096.9835783457615
C1712,538.6710051086797
C2267,925.8321119618752
C1623,259.43968179963093
C2131,653.0518369399618
C2691,1104.9050023532282
C1147,966.3508821832139
C1692,974.0677499159132
C1570,760.3710615325167
C1474,242.37084709857015
C1633,116.05315207746044
C2113,559.2006351289223
C2175,945.2949313874507
C2303,1314.7858888217038
C2547,604.8822532149594
C2292,740.9498405774636
C1496,770.0929247464657
C1289,402.79261780607277
C1849,835.5685192607313
C1003,200.2756406443161
C2268,412.92568378699065
C2551,550.9537806770163
C2688,177.50426349781057
C1030,-9.6935971741673
C1327,79.8164897214989
C2451,704.0364954130893
C1749,503.042125207361
C1349,192.50081341016045
C2043,225.72469785072713
C1229,174.7366626173154
C2363,404.39792652343067
C1414,476.297971133126
C2174,337.01429618290626
C2091,78.35695594200413
C2335,435.35726376128764
C1841,58.123510436312586
C2404,121.18862522296926
C1683,237.8440972273143
C1038,201.5454386990825
C2456,227.9758433419995
C1266,383.0029952264041
C2152,-74.23102681244768
C1267,256.34003032179265
C2189,155.53931191249666
