code,num
C1072,795.0290588690489
C1128,992.165007773578
C1456,596.7584938718595
C1840,516.0867505497315
C1332,1002.8661742424242
C1563,1693.1845454545453
C1794,1120.4113623426383
C1640,551.0158303896424
C1377,379.71028473140893
C2072,289.5578152958153
C1472,491.1317999883274
C1006,195.33276315789476
C1083,474.4761026349994
C1311,365.8314375
C2676,228.11733333333333
C2318,476.376
C1603,569.0637493659118
C2523,367.3934365079365
C2177,127.96833333333335
C2411,825.981421778892
C2033,191.9773684210526
C1604,542.5070247732747
C2535,556.7882731092438
C1040,466.57832704095017
C2417,427.0302638719976
C1812,110.99533333333335
C2253,131.95292857142854
C1294,630.2160714285715
C1772,469.9274444444445
C2646,593.3109523809522
C1152,883.105481884058
C2423,221.25658333333337
C1844,541.286574436196
C1318,305.5466666666666
C1729,87.21363636363638
C1602,351.4891433120021
C1239,457.12175928195643
C1721,736.7373139391394
C1902,944.0248409090907
C1855,429.1106973123204
C2600,510.0873637890609
C1071,535.3008844975891
C2295,417.30616129591124
C1621,649.9975443787041
C1852,970.5847478755812
C2555,1198.302604597701
C1297,437.44128419913403
C2323,575.7519472680784
C2215,374.3847678571428
C2112,360.0324035391823
C1830,894.6384038720538
C2602,324.3481862585944
C2608,1006.7726200261745
C1215,657.0034944684945
C2369,643.5862258687257
C1158,356.1304764499633
C1887,683.7134901194485
C1189,308.32449159174155
C1637,601.1444701794306
C1225,248.20666666666668
C2374,413.6464188017699
C2397,622.9080535963773
C1105,973.339295138122
C1782,489.5306920634919
C1629,279.1672222222223
C1708,298.3398571428571
C2144,549.8656441455371
C1617,797.1755204339577
C1149,623.0322551132556
C1323,605.6656247787002
C1064,785.4966849206351
C1019,307.3424662698413
C2269,678.1315321005306
C1416,915.1564342772584
C1250,942.1329774368743
C1741,477.5292554170973
C1016,705.4436814222363
C2675,923.6872080627705
C2436,648.4039507020757
C2039,826.8898459289248
C1253,899.7500175438594
C2028,1022.6885257953066
C1166,357.83147817460315
C1135,317.84033802308807
C1216,337.20223804248354
C1593,260.07767857142863
C1826,299.4371493691494
C1827,471.9636598235114
C1564,266.26178571428574
C1495,910.1737941913609
C2653,905.1490666666668
C1392,646.1032956886944
C2128,377.2327291666667
C1282,678.413324980167
C1521,1214.841642865436
C2076,949.9783632777611
C1060,686.774809503698
C2473,1101.3662243783222
C2557,902.7860271749199
C1835,871.5664920634921
C2224,886.1616199335086
C2222,444.1234517101947
C2430,838.2783333333332
C2497,896.7825
C1494,1211.8533333333332
C1457,737.826957977208
C1525,984.134312607499
C1712,702.3068268331563
C2267,913.927407518797
C1623,311.9903777119566
C2131,668.8345472222222
C2691,1149.0133333333335
C1147,778.2827884264817
C1692,887.3260594202899
C1570,805.3573364661655
C1474,176.59516666666667
C1633,199.7920202020202
C2113,727.508298859127
C2175,989.245
C2303,1431.4239999999998
C2547,602.8702361111112
C2292,831.0521195488722
C1496,825.8033333333333
C1289,359.87272543554
C1849,809.6119642857144
C1003,320.80737500000004
C2268,488.28
C2551,584.4385716619981
C2688,171.3816666666667
C1030,156.78666666666666
C1327,161.37666666666667
C2451,682.0249999999999
C1749,576.9066666666668
C1349,297.02828571428563
C2043,298.339
C1229,308.2125
C2363,557.7807166666668
C1414,570.3321428571428
C2174,565.3243714285713
C2091,141.89533333333333
C2335,291.44499999999994
C1841,97.24200000000002
C2404,163.86350000000002
C1683,380.91125
C1038,398.35499999999996
C2456,284.28361344537814
C1266,527.2071919413919
C2152,93.16
C1267,430.9579281980646
C2189,300.1456509170654
