code,num
C1072,706.0608533965935
C1128,1181.3541721464835
C1456,554.1840655304007
C1840,579.7900856920246
C1332,1114.5533301801768
C1563,1584.5226856926245
C1794,983.8008397857279
C1640,464.10925081093137
C1377,348.1576962416969
C2072,316.45749260587115
C1472,449.56569470825934
C1006,194.7348168087647
C1083,444.3248940255973
C1311,513.5051472622458
C2676,289.816768079364
C2318,439.0851723183362
C1603,546.0921806074042
C2523,394.9623191813967
C2177,47.20467884326279
C2411,712.6054711929023
C2033,245.1940749206424
C1604,410.9885961524617
C2535,426.8616337031657
C1040,453.43619313880805
C2417,405.81535323177775
C1812,120.77663482549453
C2253,127.55736595479145
C1294,474.1205339561445
C1772,475.4754947764598
C2646,420.61464006356056
C1152,921.3962665288218
C2423,219.2821457913586
C1844,524.4163084616098
C1318,469.23394202258606
C1729,114.65940924602019
C1602,400.8181477878973
C1239,440.8604271113664
C1721,545.1089104284126
C1902,774.0959593262041
C1855,280.9820279886617
C2600,505.1859455617341
C1071,403.52208487339266
C2295,330.5582005797669
C1621,591.8153101509723
C1852,975.7705437870271
C2555,1110.3797967427504
C1297,500.1002328089129
C2323,578.8446929626139
C2215,427.13929028906966
C2112,325.1346259239873
C1830,725.6163257240579
C2602,343.8287171947292
C2608,972.0906701266094
C1215,623.4364031710603
C2369,549.4267021139085
C1158,269.25615179755795
C1887,523.7958583805606
C1189,303.35284157901987
C1637,438.3297715247902
C1225,231.57314968929458
C2374,388.1775292047114
C2397,551.3355203773958
C1105,910.1951974897962
C1782,422.06926246973046
C1629,263.1624322762024
C1708,327.2805260520823
C2144,552.0830025545995
C1617,882.5970430856592
C1149,519.7464300743089
C1323,454.2854524067162
C1064,683.8999014550636
C1019,274.8995245802712
C2269,586.2751316217746
C1416,828.5348078283766
C1250,928.3231222121227
C1741,482.75907899435543
C1016,629.2675136116326
C2675,878.8953643861231
C2436,647.0193334286469
C2039,815.8924140031222
C1253,669.1963456627913
C2028,1112.207786037146
C1166,251.52282342877558
C1135,287.3390552122555
C1216,340.70949225110684
C1593,213.39330537441333
C1826,160.00298069307073
C1827,305.31281017022354
C1564,359.6132248738914
C1495,926.8604176927029
C2653,741.0059597030701
C1392,587.8453079066036
C2128,355.9646267921074
C1282,549.4684528058009
C1521,1168.047528882471
C2076,1017.3106669584249
C1060,658.9855488561834
C2473,1077.9053704431994
C2557,689.9106848456424
C1835,790.1679145452056
C2224,651.0833390317712
C2222,347.5788567499206
C2430,810.9867371814789
C2497,652.9963626658492
C1494,986.9460870528783
C1457,564.6758182843018
C1525,1100.22722415851
C1712,542.9689058827779
C2267,906.9897531805582
C1623,269.7268038902228
C2131,656.8866008714035
C2691,1061.2168746195748
C1147,947.7887116084337
C1692,965.576805608934
C1570,766.9065788038279
C1474,267.7274935933375
C1633,126.94856447426726
C2113,557.9690310007377
C2175,928.2714848022915
C2303,1269.2157848442228
C2547,618.1953907071071
C2292,755.5915396676806
C1496,752.5527905072892
C1289,427.574014923761
C1849,829.5207328005948
C1003,179.30733420151887
C2268,439.83899829195764
C2551,572.6083152307838
C2688,181.55716273362637
C1030,-15.4151981034236
C1327,43.67454729218855
C2451,698.041027329773
C1749,467.6923246159914
C1349,192.62871310136367
C2043,205.85863974259948
C1229,161.96148647600216
C2363,400.16161411218076
C1414,445.4404959248446
C2174,337.4987534530136
C2091,82.62618907857697
C2335,350.5263209289792
C1841,36.10282483614774
C2404,95.83566039150647
C1683,196.2719395393084
C1038,234.90467690530258
C2456,261.57863469372523
C1266,410.3092488469445
C2152,-99.16570650064546
C1267,270.9720763025126
C2189,186.7730238100348
