code,num
C1072,763.3878861189999
C1128,1307.820735229172
C1456,594.8025255807248
C1840,651.3244366089501
C1332,1214.1882716426217
C1563,1767.668486738088
C1794,1129.8303866745225
C1640,509.5536089627141
C1377,397.17691322090315
C2072,367.39009094236604
C1472,508.7880909350274
C1006,207.3955066612197
C1083,464.7010501178432
C1311,677.2115857602389
C2676,313.18400877033554
C2318,587.7566409924937
C1603,588.4657367995974
C2523,415.70223834181525
C2177,71.88437934579555
C2411,824.7369009256348
C2033,254.81227927479304
C1604,473.650771304749
C2535,494.89660703268095
C1040,553.5179048218135
C2417,468.6239388018204
C1812,126.99538005234741
C2253,158.77671278321327
C1294,562.2893062073952
C1772,556.1743993254635
C2646,491.54549447082945
C1152,1070.3964624428809
C2423,239.2566772735965
C1844,588.9819149636191
C1318,615.8219134886281
C1729,122.55673279496949
C1602,441.21448309550766
C1239,493.52249079860815
C1721,625.5288229314062
C1902,886.6852268750189
C1855,335.42127789768426
C2600,563.5746048413421
C1071,453.7073425365211
C2295,392.62768667360245
C1621,654.6775047224602
C1852,983.75395591265
C2555,1265.4783132616226
C1297,547.7890754389649
C2323,644.539561158632
C2215,480.91603602861426
C2112,383.75438245305526
C1830,825.9354043136198
C2602,399.3228173091017
C2608,1125.9983780531331
C1215,698.6727855426467
C2369,609.1279855795066
C1158,294.50590443150446
C1887,597.7118730525
C1189,339.5078211367924
C1637,519.4936825465285
C1225,242.90353251247475
C2374,439.8069575672336
C2397,613.4006571128847
C1105,1019.6219802982496
C1782,459.5703119262045
C1629,273.2183660560299
C1708,349.9548953643875
C2144,637.839315732505
C1617,1006.6039443942847
C1149,596.4398346905605
C1323,541.3589395681039
C1064,811.1929958759708
C1019,308.53841407870993
C2269,664.103236946407
C1416,939.1299361985551
C1250,1056.2181628710284
C1741,533.8552818557733
C1016,718.5966204191999
C2675,996.3168144029962
C2436,695.7859332262384
C2039,918.9754318073625
C1253,761.1271142189488
C2028,1244.7563786397561
C1166,287.69766826400644
C1135,329.3484998083003
C1216,377.95164922228895
C1593,167.61206064001158
C1826,198.83584354281462
C1827,364.7510415767988
C1564,395.55269501389097
C1495,1064.4776082406627
C2653,842.1160849022784
C1392,679.8978917042735
C2128,412.2667676681205
C1282,641.9455327456561
C1521,1328.6389601392773
C2076,1153.4545631042763
C1060,718.6367368215664
C2473,1223.871458286516
C2557,785.3780361540274
C1835,886.9069489838192
C2224,751.1028087507963
C2222,410.62940283394653
C2430,983.3310236603071
C2497,829.4208005330416
C1494,1161.200902406329
C1457,665.1789711534689
C1525,1220.648905171126
C1712,632.3760722015763
C2267,1043.9680118284473
C1623,305.3884596210994
C2131,804.5314792667308
C2691,1252.4100462130714
C1147,1088.1360932614725
C1692,1142.9715128760527
C1570,924.7311621634711
C1474,265.299933312847
C1633,176.97929902784014
C2113,705.9900313196755
C2175,1062.9829625797001
C2303,1489.0376022939486
C2547,678.8239084676296
C2292,851.1575696162645
C1496,901.2116368578421
C1289,470.33650140304235
C1849,953.6259643823345
C1003,266.9974150984504
C2268,507.2787439000727
C2551,645.7567606241078
C2688,190.30967546763858
C1030,34.85341860311163
C1327,74.52139185371523
C2451,836.4212080041623
C1749,608.5882642109603
C1349,261.56991824753237
C2043,290.210347247138
C1229,232.74605361734046
C2363,512.0659133609424
C1414,585.9257068265132
C2174,463.7837506603308
C2091,118.4839097326371
C2335,434.61897103342176
C1841,86.4306745876896
C2404,151.85518662445725
C1683,285.2282438679381
C1038,268.96930994014434
C2456,284.7044372842659
C1266,484.6835135570791
C2152,-92.39427121728733
C1267,354.9826219681144
C2189,242.9411089063013
