code,num
C1072,685.3254645
C1128,1180.992771
C1456,548.3654873
C1840,583.7218913
C1332,1095.999305
C1563,1592.029836
C1794,987.2903213
C1640,452.5493643
C1377,335.405729
C2072,310.2890306
C1472,442.0422665
C1006,173.421074
C1083,433.5497907
C1311,517.4746104
C2676,296.0663177
C2318,442.9844396
C1603,541.9774588
C2523,391.4865479
C2177,61.61183966
C2411,711.2031717
C2033,243.5814389
C1604,407.9857486
C2535,424.5198487
C1040,454.6754042
C2417,401.8580606
C1812,119.0464646
C2253,147.9391762
C1294,471.9946273
C1772,483.518545
C2646,418.1454231
C1152,926.0405039
C2423,206.1498466
C1844,518.3947568
C1318,476.1471965
C1729,127.3590956
C1602,396.3593987
C1239,437.9658773
C1721,536.4741352
C1902,772.1567549
C1855,269.7664132
C2600,506.0131342
C1071,395.810512
C2295,320.2420082
C1621,586.3677866
C1852,985.5913555
C2555,1123.050207
C1297,498.8402231
C2323,577.5858998
C2215,422.1120604
C2112,319.8249855
C1830,727.6847066
C2602,339.0650061
C2608,993.0283733
C1215,615.7545587
C2369,544.5575482
C1158,262.0112435
C1887,511.884201
C1189,294.3308425
C1637,438.4323684
C1225,222.7807599
C2374,385.6498896
C2397,549.1653145
C1105,917.526076
C1782,411.9771525
C1629,250.1786232
C1708,318.2683414
C2144,542.0112669
C1617,905.0259716
C1149,527.7453675
C1323,457.5471712
C1064,687.3830461
C1019,262.6585506
C2269,586.5762283
C1416,833.5832606
C1250,948.4292835
C1741,487.2360136
C1016,640.3577638
C2675,919.6038444
C2436,637.3735616
C2039,824.3975556
C1253,673.7152817
C2028,1137.046495
C1166,240.6466901
C1135,278.6769028
C1216,333.5039387
C1593,212.5976496
C1826,146.0566623
C1827,290.6390256
C1564,355.0066957
C1495,938.4411746
C2653,755.905022
C1392,584.4558627
C2128,354.678847
C1282,544.8321288
C1521,1186.900773
C2076,1027.177541
C1060,646.6478503
C2473,1099.3312
C2557,682.9388164
C1835,781.4909622
C2224,655.9288029
C2222,341.5762386
C2430,812.4797068
C2497,674.3738849
C1494,1017.687759
C1457,564.3007947
C1525,1095.963931
C1712,540.0762122
C2267,916.1414402
C1623,261.173211
C2131,653.2513922
C2691,1090.094335
C1147,967.3861605
C1692,976.1012016
C1570,763.5466288
C1474,240.8239598
C1633,115.7046752
C2113,560.8266439
C2175,944.3332705
C2303,1311.938777
C2547,600.8931445
C2292,742.1665453
C1496,769.2274499
C1289,403.5569824
C1849,835.2616113
C1003,199.9695239
C2268,413.4067755
C2551,552.1972239
C2688,177.2669428
C1030,6.034193198
C1327,66.02479367
C2451,703.9240821
C1749,499.1594194
C1349,191.4750444
C2043,224.6633988
C1229,175.4697049
C2363,402.3671709
C1414,472.5429028
C2174,336.6307667
C2091,87.19463861
C2335,436.448477
C1841,56.95106189
C2404,118.9514353
C1683,230.3686902
C1038,202.7803233
C2456,227.7031446
C1266,385.3359755
C2152,40
C1267,258.8918337
C2189,156.9390185
