code,num
C1072,676.0438361839181
C1128,1167.861726168572
C1456,534.7918486124433
C1840,589.9059978515246
C1332,1089.3833223683678
C1563,1571.0581100199424
C1794,998.3554297598985
C1640,457.7505433981454
C1377,342.85738993381244
C2072,320.1898404962695
C1472,459.0651763509233
C1006,183.3367691361683
C1083,432.51681685003723
C1311,532.6168160379127
C2676,311.6951545315581
C2318,519.4021863591457
C1603,554.9813368293867
C2523,407.69270524031555
C2177,100.64008820504046
C2411,724.7085097999615
C2033,261.48778208890616
C1604,469.81623433666664
C2535,482.5204579087243
C1040,522.5227374151104
C2417,449.3506464217734
C1812,147.72537233318192
C2253,190.05269955558904
C1294,518.4568595957821
C1772,492.3698458626829
C2646,487.4356684996351
C1152,1023.7275507189543
C2423,222.68707402053883
C1844,553.862786908962
C1318,520.2325240782526
C1729,142.6226445528939
C1602,393.67813434305043
C1239,460.2531470651933
C1721,548.467320961356
C1902,779.0109480864791
C1855,292.11210179896597
C2600,505.6808188409872
C1071,401.8657217897962
C2295,331.33412038907744
C1621,588.0807909957072
C1852,984.8880983696258
C2555,1149.2322353401685
C1297,488.10174818932137
C2323,558.5140258781081
C2215,439.8254416217692
C2112,316.3316368383619
C1830,728.2478144742336
C2602,353.7212834233999
C2608,987.5104998957092
C1215,636.4424603351738
C2369,629.0468636259158
C1158,261.9351113427833
C1887,503.6173232099786
C1189,289.94309285995877
C1637,452.01420466935934
C1225,216.00240538647776
C2374,379.7217878642561
C2397,586.3876032131616
C1105,912.5748807918014
C1782,412.80286424661324
C1629,248.00144448748674
C1708,307.977890342664
C2144,552.9777472276925
C1617,922.8206126811672
C1149,540.163846184656
C1323,463.03376407181946
C1064,734.8031476587197
C1019,269.07197817782526
C2269,583.0597607573568
C1416,839.8842049949177
C1250,949.5342900900292
C1741,504.4176710260393
C1016,664.4898846952107
C2675,865.1849033208774
C2436,625.8610586641165
C2039,832.3723929488715
C1253,686.0121245911099
C2028,1149.2476272199349
C1166,288.21636137628076
C1135,284.5404302285929
C1216,341.46476124072143
C1593,221.26446474865156
C1826,170.2974255457321
C1827,311.0141893945163
C1564,347.86914289807316
C1495,958.6354533867495
C2653,801.8622843816
C1392,591.2250654592066
C2128,375.1175377527482
C1282,550.7833840594598
C1521,1162.7323587860074
C2076,1041.7407708104502
C1060,645.5088787388511
C2473,1051.398386523258
C2557,682.0411057713167
C1835,795.0092038539495
C2224,750.3093673743927
C2222,344.62966365564023
C2430,813.6499860006937
C2497,659.8472848286435
C1494,1065.4258255976883
C1457,593.4319395747295
C1525,1066.4051294389271
C1712,542.5675251354166
C2267,918.6446359753205
C1623,254.2809823385122
C2131,664.0796548669412
C2691,1173.0715040417415
C1147,950.6939580885053
C1692,998.8511296925788
C1570,824.6313259329966
C1474,239.95643733062957
C1633,134.17385989008244
C2113,569.4757536752203
C2175,909.6675808420974
C2303,1316.639790264897
C2547,616.0502983136624
C2292,746.2249413281282
C1496,806.7659412914008
C1289,406.4981565560641
C1849,835.9626056207865
C1003,186.9541879394663
C2268,395.4647662148528
C2551,558.1546962723606
C2688,165.72915896079007
C1030,2.722324252299245
C1327,69.81636224297449
C2451,701.3629698469799
C1749,500.4189982347295
C1349,199.01988659869798
C2043,217.8768948636669
C1229,164.44065307419578
C2363,421.46093907954037
C1414,490.39763952176054
C2174,366.8450287772223
C2091,101.70499618067292
C2335,358.3350803291216
C1841,47.757922779734145
C2404,104.11944305582745
C1683,241.78868729512533
C1038,206.1090571940541
C2456,243.94439709944288
C1266,400.1925399449394
C2152,0.0
C1267,261.4204306222053
C2189,177.52935124268623
