code,num
C1072,655.82375
C1128,1000.2211111111111
C1456,573.3344444444444
C1840,559.29
C1332,1055.44125
C1563,1623.059090909091
C1794,1156.295
C1640,342.8125
C1377,389.032
C2072,319.3675
C1472,490.00200000000007
C1006,155.9314814814815
C1083,432.838
C1311,289.66375
C2676,309.15673913043474
C2318,335.0
C1603,472.0625
C2523,391.32666666666665
C2177,195.1196
C2411,770.742
C2033,175.6936
C1604,529.52
C2535,533.72
C1040,496.385
C2417,405.32
C1812,176.9922222222222
C2253,249.48741935483872
C1294,462.74
C1772,403.78999999999996
C2646,543.28
C1152,872.3533333333334
C2423,141.47
C1844,542.36
C1318,219.6
C1729,94.8084
C1602,285.205
C1239,431.9625
C1721,555.25
C1902,860.4125
C1855,299.02250000000004
C2600,418.78599999999994
C1071,447.63800000000003
C2295,438.78599999999994
C1621,575.2314285714285
C1852,755.12
C2555,1400.8039999999999
C1297,407.98
C2323,602.32625
C2215,386.2525
C2112,391.97
C1830,781.0133333333333
C2602,306.4275
C2608,877.85375
C1215,685.9783333333334
C2369,583.755
C1158,307.16333333333336
C1887,425.7525
C1189,293.8875
C1637,362.3833333333334
C1225,121.24666666666667
C2374,440.4166666666667
C2397,548.17
C1105,981.751
C1782,420.514
C1629,116.21
C1708,341.08444444444444
C2144,634.9114285714286
C1617,929.0125
C1149,561.6719999999999
C1323,387.47999999999996
C1064,762.864
C1019,331.6275
C2269,597.933
C1416,773.5242857142857
C1250,908.3933333333333
C1741,464.45
C1016,714.54
C2675,831.0575
C2436,686.054
C2039,874.3316666666666
C1253,925.0333333333333
C2028,981.9200000000001
C1166,279.235
C1135,279.96375
C1216,326.13
C1593,187.1675
C1826,260.03333333333336
C1827,458.412
C1564,270.9242857142857
C1495,973.3799999999999
C2653,834.65
C1392,604.1999999999999
C2128,338.01
C1282,613.275
C1521,1123.4155555555556
C2076,930.535
C1060,591.4714285714286
C2473,1147.0508333333335
C2557,678.7242857142857
C1835,843.9671428571429
C2224,720.555
C2222,409.44571428571425
C2430,666.755
C2497,372.42499999999995
C1494,828.2333333333332
C1457,615.61
C1525,920.7223529411765
C1712,495.1966666666667
C2267,877.9
C1623,278.125
C2131,538.1066666666667
C2691,982.9
C1147,870.9742857142857
C1692,914.5780000000001
C1570,878.135
C1474,144.6325
C1633,139.19
C2113,537.6537500000001
C2175,773.2183333333332
C2303,1480.3383333333334
C2547,545.52
C2292,816.008
C1496,653.0866666666667
C1289,410.428
C1849,758.3340000000001
C1003,333.97625
C2268,426.52181818181816
C2551,633.6983333333334
C2688,95.31166666666667
C1030,18.98
C1327,93.525
C2451,583.0525
C1749,477.97222222222223
C1349,226.95428571428573
C2043,213.88857142857142
C1229,192.40375
C2363,369.0116666666667
C1414,381.42857142857144
C2174,499.6139999999999
C2091,130.878
C2335,656.5
C1841,67.49600000000001
C2404,137.91045454545454
C1683,407.37625
C1038,282.67333333333335
C2456,263.8125
C1266,507.80199999999996
C2152,32.57
C1267,488.3890909090909
C2189,192.88
