code,num
C1072,780.4721262859864
C1128,1337.9107767440796
C1456,605.7598112056701
C1840,659.5741063204308
C1332,1242.6708936915572
C1563,1807.9338618092952
C1794,1138.6140415974153
C1640,528.3299750911515
C1377,391.1339645081046
C2072,354.7467637033263
C1472,501.3620468651958
C1006,184.96155901247252
C1083,480.03338073774495
C1311,610.9889514539668
C2676,303.2262719558699
C2318,514.9253925099707
C1603,597.5980490215547
C2523,415.9416256803434
C2177,65.45416192345371
C2411,828.8022744858114
C2033,248.94301113013702
C1604,471.167570199681
C2535,501.4307961280149
C1040,533.8546746414688
C2417,469.70613766875283
C1812,122.41570071324165
C2253,151.3902344202332
C1294,559.6679000230083
C1772,569.1567720881754
C2646,493.62583992904536
C1152,1081.4165276531442
C2423,234.82186652943693
C1844,584.8473762115324
C1318,542.8541358686406
C1729,130.81034700203944
C1602,439.2011540138371
C1239,481.75677488253893
C1721,623.2191583605513
C1902,886.6021692944562
C1855,316.0547020424675
C2600,567.1209916193113
C1071,455.79089293945134
C2295,382.9824231041294
C1621,660.662450695246
C1852,1003.9651894782896
C2555,1281.413436038712
C1297,565.377469229011
C2323,659.887295852016
C2215,469.28219095302194
C2112,376.0652046359419
C1830,829.452214592374
C2602,381.56110414480383
C2608,1140.6270676472932
C1215,692.9929221519627
C2369,614.6161122514657
C1158,302.3485625152872
C1887,595.4131097756384
C1189,335.4166864693445
C1637,506.0104345176565
C1225,253.58551200754005
C2374,438.88236378945834
C2397,618.931915557927
C1105,1030.2707445728258
C1782,468.2200424914166
C1629,280.6300954970516
C1708,352.426151137227
C2144,626.8410677868785
C1617,1036.4005996099932
C1149,595.7351874499869
C1323,530.4653054889997
C1064,781.2005113035252
C1019,304.0420507603186
C2269,663.8516876938736
C1416,948.9159643286619
C1250,1080.2171495435612
C1741,542.7350001068753
C1016,722.9164294239457
C2675,1049.0467837666279
C2436,738.4147064340452
C2039,931.2283667533792
C1253,764.5341027761746
C2028,1291.0126646085555
C1166,280.55158056415155
C1135,314.5667346455849
C1216,380.2453424771229
C1593,233.17174476444316
C1826,179.60440512229175
C1827,348.274737026622
C1564,394.38553380595766
C1495,1069.6021419420128
C2653,845.5955537202567
C1392,675.7055712281634
C2128,393.56344051575064
C1282,639.3702492072251
C1521,1355.7320555554545
C2076,1158.6637366925104
C1060,726.6212293326782
C2473,1261.3536243355902
C2557,799.1588480070802
C1835,886.6008368701159
C2224,764.2242032460758
C2222,396.30108106383625
C2430,964.8645340676629
C2497,819.844401859748
C1494,1183.1899371404688
C1457,669.4030040054623
C1525,1244.73724497053
C1712,632.383693966424
C2267,1039.145305784372
C1623,303.5532830712695
C2131,768.9842533701803
C2691,1250.7135782642633
C1147,1122.052253224611
C1692,1140.917357555126
C1570,902.1689034178925
C1474,256.7748281710029
C1633,145.51802483464417
C2113,697.5848783117002
C2175,1100.9186032244804
C2303,1521.9944317057793
C2547,663.2072696966426
C2292,854.1575198148397
C1496,906.8469976510818
C1289,460.06011566605184
C1849,976.8306238673333
C1003,262.4682852487
C2268,517.0864040078285
C2551,634.0636767271145
C2688,187.90691099737558
C1030,21.08881541049296
C1327,63.834010246545255
C2451,824.6717663192619
C1749,594.5333996207199
C1349,250.87861522256026
C2043,282.6633876467371
C1229,232.2594047721783
C2363,493.0636975467118
C1414,558.2688270292477
C2174,441.98414436470085
C2091,103.43047568529695
C2335,502.28208787828737
C1841,80.12661423573107
C2404,148.40187738206345
C1683,260.4069787421373
C1038,269.5398264271218
C2456,264.13123310988783
C1266,464.6952958754444
C2152,0.0
C1267,332.5490010227074
C2189,208.0829706952161
